1.000000,0.400689,0.533499,0.575209,0.524052,0.518941,0.552803,0.563830,0.372113,0.504426,0.504392,0.468672,0.563921,0.556009,0.587322,0.552420,0.502873,0.528736,0.533486,0.537732,0.574852,0.650424,0.519258,0.519285,0.557792,0.516991,0.554332,0.530234,0.597937,0.601742,0.609055,0.576586,0.558926,0.517304,0.542036,0.476009,0.439970,0.493660,0.532681,0.358435,0.553092,0.482901,0.378228,0.571953,0.519195,0.579269,0.515590,0.465348,0.551436,0.500209,0.548557,0.581618,0.542978,0.599359,0.533603,0.449737,0.495049,0.579653,0.550320,0.431541,0.521135,0.457839,0.488996,0.583967,0.509037,0.583481,0.528684,0.512642,0.550583,0.569131,0.600643,0.485697,0.449797,0.542281,0.568579,0.513163,0.518715,0.527297,0.402737,0.510399,0.474399,0.471612,0.636164,0.336053,0.357643,0.559115,0.488788,0.465211,0.530961,0.564430,0.549060,0.526042,0.497631,0.575612,0.497617,0.437642,0.457467,0.452941,0.567702,0.538063,0.448409,0.632201,0.484970,0.404471,0.482656,0.595208,0.498692,0.509869,0.537289,0.595536,0.517805,0.554621,0.399407,0.564182,0.334797,0.531599,0.581487,0.508737,0.474929,0.570258,0.499687,0.577550,0.502240,0.499467,0.617776,0.579866,0.552613,0.502140,0.328568,0.426919,0.532251,0.583760,0.561212,0.515573,0.609313,0.461397,0.493389,0.500336,0.505004,0.550617,0.515514,0.503607,0.454227,0.436017,0.511494,0.591522,0.493028,0.530953,0.570860,0.516274,0.591744,0.579187,0.577754,0.509019,0.452355,0.653162,0.587788,0.464798,0.569026,0.510378,0.532146,0.530227,0.519653,0.573061,0.345801,0.588975,0.517926,0.564766,0.531301,0.572429,0.397526,0.559958,0.551751,0.560648,0.564561,0.500744,0.487158,0.521436,0.592608,0.517135,0.529566,0.502287,0.509119,0.517727,0.581828,0.477426,0.494763,0.496516,0.577150,0.607083,0.513693,0.642234,0.466785,0.608068,0.546611,0.556809,0.553928,0.514685,0.421031,0.458024,0.448482,0.538157,0.470881,0.467757,0.573011,0.582348,0.570467,0.452392,0.481164,0.540533,0.564101,0.548914,0.560208,0.475310,0.418012,0.581677,0.639835,0.561334,0.556035,0.492111,0.487646,0.563962,0.518067,0.492682,0.486087 
0.000000,1.000000,0.394083,0.298920,0.376573,0.336374,0.397691,0.302322,0.415295,0.278970,0.392267,0.292927,0.463078,0.396236,0.410567,0.336883,0.315979,0.385090,0.336151,0.327617,0.291558,0.351835,0.344325,0.366618,0.375750,0.360471,0.327718,0.348531,0.330467,0.388764,0.368316,0.355401,0.381274,0.397147,0.392856,0.507582,0.515009,0.256265,0.259516,0.370503,0.345135,0.366435,0.513769,0.332536,0.472543,0.308402,0.348109,0.378794,0.272337,0.341361,0.340660,0.348492,0.266464,0.381692,0.309064,0.392209,0.166997,0.310073,0.432862,0.326151,0.461730,0.435899,0.263520,0.402729,0.394697,0.448378,0.401143,0.244642,0.330591,0.423359,0.445410,0.304251,0.329054,0.299300,0.382201,0.389440,0.377956,0.253690,0.424525,0.414529,0.396162,0.264073,0.364763,0.445162,0.488460,0.365292,0.333446,0.346179,0.348137,0.263937,0.413766,0.420852,0.424372,0.359449,0.397372,0.243111,0.334856,0.369225,0.360724,0.381239,0.383470,0.396023,0.267259,0.459533,0.349146,0.344923,0.246005,0.377098,0.453049,0.428374,0.268273,0.378054,0.256853,0.386067,0.371794,0.455487,0.417145,0.325295,0.288047,0.240543,0.329063,0.331876,0.315786,0.308970,0.357356,0.445899,0.411263,0.375443,0.137867,0.429724,0.393106,0.460591,0.341295,0.428076,0.395138,0.227006,0.431972,0.301594,0.349137,0.371607,0.321827,0.377860,0.271474,0.150840,0.429411,0.359901,0.311179,0.453869,0.410223,0.346117,0.390107,0.435440,0.323160,0.359614,0.314564,0.325240,0.314924,0.478911,0.354689,0.379157,0.312709,0.364740,0.432305,0.317008,0.557934,0.387455,0.436919,0.366360,0.428931,0.355240,0.101160,0.276779,0.299906,0.334777,0.360779,0.253204,0.344610,0.389983,0.333068,0.455099,0.284558,0.427598,0.238547,0.387838,0.391120,0.431016,0.315639,0.544875,0.353124,0.414393,0.163834,0.410519,0.200453,0.345700,0.320906,0.377502,0.354996,0.267492,0.344914,0.488927,0.593950,0.307505,0.514300,0.312054,0.352570,0.456001,0.518898,0.595799,0.285049,0.309085,0.296908,0.380661,0.423074,0.540090,0.396536,0.289098,0.402507,0.455549,0.296862,0.392141,0.208234,0.293889,0.412555,0.446735,0.294021 
0.000000,0.000000,1.000000,0.569790,0.567901,0.661618,0.640947,0.640742,0.281344,0.650841,0.587781,0.542315,0.684323,0.663567,0.619637,0.556891,0.531193,0.528091,0.512756,0.533130,0.588247,0.628347,0.543568,0.541524,0.652609,0.476334,0.722429,0.598876,0.677829,0.645422,0.634023,0.669687,0.690168,0.462908,0.657699,0.440563,0.358580,0.496215,0.501888,0.254196,0.551114,0.521450,0.282662,0.573246,0.633959,0.499936,0.665900,0.489467,0.488554,0.424576,0.393486,0.690411,0.465595,0.676641,0.536103,0.560755,0.528446,0.553869,0.665240,0.317125,0.492941,0.194282,0.484249,0.686776,0.584933,0.566491,0.481248,0.454334,0.672792,0.630031,0.606116,0.539799,0.496907,0.599199,0.629066,0.550016,0.505325,0.539985,0.336656,0.544820,0.545544,0.495510,0.692128,0.439176,0.234053,0.670258,0.408017,0.386688,0.476307,0.532923,0.513703,0.466088,0.323956,0.660772,0.602415,0.368141,0.344242,0.531759,0.433814,0.464367,0.409660,0.708501,0.465275,0.356697,0.464151,0.632954,0.485374,0.596924,0.500686,0.533403,0.465056,0.676871,0.395525,0.490825,0.270774,0.674962,0.702872,0.539312,0.439214,0.587440,0.549731,0.640504,0.555287,0.375199,0.618314,0.578393,0.662568,0.579098,0.271080,0.389968,0.650426,0.499989,0.694414,0.507181,0.516133,0.486875,0.435913,0.628587,0.558316,0.602114,0.673319,0.500764,0.379898,0.303918,0.689055,0.585018,0.528000,0.555645,0.607695,0.619260,0.652438,0.544015,0.598884,0.645490,0.371690,0.741832,0.517572,0.377923,0.584025,0.469788,0.632997,0.486426,0.664292,0.547044,0.226403,0.666310,0.590767,0.707879,0.533765,0.636618,0.279547,0.485925,0.584684,0.565740,0.634313,0.393164,0.538281,0.535788,0.700346,0.424289,0.531639,0.652500,0.579992,0.683351,0.630965,0.405550,0.532496,0.395850,0.677426,0.621423,0.494480,0.691212,0.452656,0.661651,0.523231,0.546661,0.466206,0.508643,0.264854,0.355021,0.351105,0.362685,0.445802,0.584347,0.546857,0.500239,0.498282,0.309066,0.440014,0.647192,0.531666,0.491757,0.744119,0.443574,0.345301,0.480992,0.593873,0.657619,0.581010,0.360828,0.401553,0.529658,0.443532,0.438245,0.425263 
0.000000,0.000000,0.000000,1.000000,0.522017,0.523995,0.529387,0.559737,0.249267,0.531607,0.475733,0.454592,0.539985,0.585781,0.554555,0.562563,0.613327,0.483862,0.464726,0.502859,0.530823,0.608694,0.518766,0.465158,0.577405,0.436233,0.623588,0.502051,0.575251,0.557156,0.526441,0.539479,0.543470,0.402957,0.482823,0.326240,0.316163,0.467368,0.468325,0.194566,0.517202,0.455051,0.201818,0.528666,0.546190,0.476608,0.481883,0.435219,0.435767,0.429602,0.402015,0.546798,0.426847,0.608182,0.510804,0.490106,0.446681,0.461450,0.575307,0.352277,0.375902,0.244394,0.446800,0.558339,0.439140,0.523544,0.426903,0.476550,0.566146,0.533838,0.441876,0.490937,0.397578,0.531621,0.487622,0.453996,0.408784,0.473014,0.350830,0.470559,0.396904,0.432363,0.572914,0.337510,0.211332,0.562440,0.390055,0.391010,0.423571,0.519134,0.383445,0.402629,0.290357,0.595027,0.500749,0.358539,0.411994,0.392631,0.439582,0.468142,0.337966,0.588210,0.433589,0.247381,0.395234,0.570408,0.445877,0.473200,0.491325,0.445410,0.448416,0.525755,0.393149,0.473256,0.232081,0.574721,0.576939,0.457563,0.407497,0.536131,0.459047,0.541004,0.446151,0.386168,0.490810,0.519207,0.537334,0.499509,0.295169,0.334401,0.540066,0.464632,0.563005,0.435438,0.501973,0.469218,0.346338,0.592720,0.465015,0.584651,0.505101,0.465841,0.363460,0.314921,0.542645,0.565191,0.498279,0.461923,0.565486,0.499483,0.560614,0.501025,0.545106,0.555584,0.329230,0.669645,0.455632,0.329669,0.534444,0.447579,0.489871,0.402439,0.525447,0.506327,0.208401,0.546583,0.423994,0.588101,0.425824,0.511539,0.352130,0.444689,0.474712,0.491099,0.541690,0.386428,0.473452,0.490942,0.612344,0.356495,0.508446,0.522377,0.482464,0.547896,0.518988,0.436495,0.480473,0.338563,0.572918,0.534819,0.459525,0.573341,0.433177,0.576312,0.431643,0.459374,0.461384,0.476251,0.226812,0.315318,0.266103,0.383781,0.353192,0.489290,0.546691,0.421085,0.442274,0.265511,0.422816,0.515046,0.464059,0.474568,0.604777,0.351761,0.309457,0.404431,0.518231,0.530607,0.508500,0.347322,0.372113,0.443274,0.348124,0.336934,0.344212 
0.000000,0.000000,0.000000,0.000000,1.000000,0.601431,0.545058,0.574818,0.360093,0.610828,0.516236,0.495662,0.581734,0.646449,0.499149,0.422854,0.489219,0.387127,0.563441,0.498630,0.474996,0.573701,0.446944,0.455340,0.518262,0.343481,0.608969,0.456000,0.606064,0.605994,0.516220,0.624873,0.547627,0.488507,0.566967,0.423613,0.345305,0.386069,0.397990,0.339895,0.481691,0.479966,0.347846,0.523514,0.527050,0.458772,0.560310,0.449984,0.436030,0.352655,0.351501,0.615822,0.510562,0.581775,0.474030,0.462415,0.454351,0.433518,0.536359,0.429400,0.444261,0.225052,0.481487,0.512806,0.536322,0.514727,0.431277,0.483160,0.543571,0.580591,0.534022,0.410164,0.423269,0.507506,0.538554,0.428262,0.391236,0.435357,0.378582,0.401609,0.432977,0.409776,0.613044,0.460011,0.320835,0.565496,0.449949,0.480277,0.486457,0.464225,0.443232,0.451720,0.373643,0.570745,0.490823,0.350322,0.397442,0.365069,0.532231,0.539632,0.364929,0.571205,0.341698,0.345622,0.377095,0.636556,0.480959,0.587334,0.398935,0.521778,0.477408,0.539906,0.420560,0.431239,0.315913,0.587559,0.567788,0.347742,0.427410,0.477318,0.515224,0.466343,0.428481,0.324566,0.522109,0.462267,0.599431,0.518996,0.313122,0.341085,0.574803,0.467632,0.655301,0.440792,0.518111,0.443569,0.384169,0.474539,0.513502,0.476329,0.559098,0.493643,0.342452,0.255383,0.541975,0.560946,0.530568,0.484774,0.508917,0.462191,0.529672,0.471010,0.552212,0.560420,0.337392,0.591449,0.398409,0.359598,0.469205,0.294120,0.514932,0.373988,0.546651,0.446680,0.296875,0.526329,0.487662,0.595175,0.472786,0.608484,0.300919,0.435251,0.429327,0.419459,0.680671,0.421914,0.494860,0.411319,0.575543,0.442025,0.435482,0.485847,0.419498,0.545251,0.569988,0.321966,0.451215,0.428969,0.550227,0.609381,0.475583,0.642489,0.339646,0.592837,0.367079,0.532853,0.508966,0.492414,0.309609,0.410539,0.393093,0.343677,0.413599,0.553202,0.578832,0.441161,0.448047,0.330779,0.386571,0.590300,0.483349,0.450725,0.629005,0.367586,0.375082,0.397508,0.463770,0.598109,0.517056,0.420902,0.345077,0.540752,0.361825,0.372391,0.304265 
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.654729,0.591744,0.300147,0.672803,0.604355,0.581398,0.676488,0.766315,0.573560,0.450027,0.507268,0.408437,0.454026,0.496914,0.544142,0.536865,0.508273,0.506182,0.667190,0.444259,0.726368,0.503070,0.571243,0.535882,0.577632,0.706090,0.665657,0.423867,0.674481,0.436425,0.350001,0.402668,0.425331,0.241408,0.485197,0.546884,0.297175,0.504214,0.598699,0.483029,0.729047,0.456270,0.500062,0.425462,0.323441,0.715293,0.421830,0.659874,0.466017,0.551656,0.455474,0.447993,0.577251,0.340161,0.413047,0.310840,0.428379,0.643293,0.520998,0.551899,0.461675,0.428346,0.667338,0.628977,0.615450,0.518088,0.469982,0.562269,0.597252,0.435631,0.426552,0.462601,0.366038,0.422317,0.470885,0.416615,0.727160,0.480306,0.289515,0.718121,0.372933,0.383364,0.449350,0.517367,0.471302,0.444970,0.327709,0.677790,0.671778,0.384067,0.375655,0.403423,0.468458,0.488005,0.356990,0.609580,0.399020,0.303992,0.436829,0.693354,0.386584,0.639705,0.522282,0.461183,0.425960,0.587493,0.389917,0.474670,0.263447,0.664192,0.675779,0.412786,0.419371,0.513869,0.527660,0.491639,0.451201,0.338878,0.565676,0.490622,0.707604,0.572789,0.260904,0.372596,0.641296,0.416031,0.777873,0.434072,0.489549,0.472806,0.411322,0.655016,0.477553,0.562654,0.567764,0.473066,0.318093,0.257931,0.626695,0.627591,0.467303,0.508511,0.548168,0.501341,0.568752,0.486044,0.521557,0.611647,0.297527,0.660514,0.422727,0.372309,0.451875,0.376826,0.569946,0.367046,0.608348,0.471216,0.262932,0.658928,0.571600,0.725665,0.488171,0.674328,0.241819,0.447544,0.473059,0.488710,0.686673,0.311604,0.545608,0.459273,0.624217,0.414236,0.439281,0.591599,0.504291,0.733465,0.614766,0.354477,0.486440,0.445240,0.618203,0.620448,0.443003,0.671787,0.405569,0.591462,0.448336,0.546688,0.452884,0.479770,0.212144,0.342732,0.372804,0.347033,0.442533,0.555033,0.577274,0.457609,0.496014,0.356118,0.419106,0.681557,0.517119,0.442721,0.754259,0.364624,0.309424,0.378884,0.567705,0.684585,0.569997,0.417585,0.338775,0.547275,0.383293,0.435881,0.329050 
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.544829,0.292321,0.583834,0.522666,0.635241,0.681604,0.647974,0.626281,0.588542,0.578363,0.488205,0.495056,0.551989,0.554271,0.586491,0.568332,0.532452,0.657806,0.482905,0.684648,0.530249,0.557316,0.550445,0.609913,0.632276,0.689233,0.466220,0.550614,0.470858,0.401911,0.486721,0.416365,0.270064,0.500633,0.479072,0.306045,0.568729,0.623425,0.524416,0.614594,0.473851,0.485484,0.438529,0.471009,0.649758,0.406761,0.674170,0.497894,0.577344,0.500395,0.522138,0.577557,0.378717,0.474252,0.324510,0.483239,0.615477,0.536332,0.602695,0.524181,0.415004,0.683068,0.676329,0.603357,0.558118,0.421654,0.605675,0.548256,0.530765,0.479471,0.513914,0.394255,0.488085,0.479438,0.486964,0.653291,0.397084,0.275332,0.697748,0.348976,0.376681,0.451821,0.548996,0.464175,0.536315,0.316590,0.648975,0.611414,0.306925,0.351485,0.362334,0.477503,0.463961,0.419032,0.622082,0.477677,0.317726,0.424077,0.669820,0.393605,0.591799,0.489587,0.451802,0.412358,0.757145,0.364406,0.488503,0.340673,0.668090,0.691260,0.471265,0.408261,0.522710,0.559780,0.583594,0.464689,0.465683,0.573390,0.557401,0.643636,0.552186,0.248277,0.418000,0.721059,0.428056,0.658609,0.470652,0.539043,0.479105,0.437600,0.662162,0.560462,0.579174,0.558813,0.481404,0.399004,0.304694,0.643909,0.614748,0.470261,0.547576,0.609863,0.565897,0.624791,0.584249,0.566052,0.579264,0.386317,0.598864,0.520985,0.379858,0.564309,0.470465,0.534495,0.445159,0.599109,0.588025,0.291152,0.640424,0.574784,0.713709,0.576381,0.607890,0.265451,0.442063,0.520225,0.534473,0.617715,0.431341,0.560398,0.560233,0.615960,0.373577,0.480045,0.596957,0.579139,0.645479,0.640964,0.360444,0.592349,0.392259,0.680776,0.613228,0.501755,0.641166,0.408032,0.582179,0.445517,0.454702,0.476408,0.441707,0.264749,0.340236,0.366751,0.484619,0.496766,0.509139,0.580054,0.491337,0.558833,0.391516,0.450819,0.602598,0.505158,0.484100,0.730749,0.399942,0.316852,0.439098,0.617333,0.659980,0.617110,0.414157,0.358826,0.493875,0.456600,0.467804,0.347530 
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.345038,0.519861,0.547027,0.447254,0.530897,0.599449,0.622052,0.543157,0.509475,0.460503,0.484335,0.438524,0.600758,0.552102,0.460720,0.427004,0.578265,0.433166,0.572310,0.521120,0.567195,0.619459,0.485459,0.602544,0.534003,0.420743,0.588817,0.334900,0.351343,0.475898,0.517319,0.217789,0.481538,0.522336,0.253194,0.534417,0.580705,0.474816,0.506687,0.473890,0.465235,0.395597,0.411427,0.525676,0.428087,0.610862,0.506074,0.524395,0.437440,0.504912,0.603483,0.346598,0.451428,0.205209,0.485911,0.563920,0.530702,0.522002,0.441769,0.432251,0.562819,0.572145,0.489871,0.466266,0.551445,0.562016,0.582859,0.549004,0.410572,0.439776,0.362790,0.442622,0.447151,0.418723,0.612311,0.385133,0.271525,0.633321,0.393647,0.440177,0.489938,0.497401,0.434681,0.404356,0.348463,0.607395,0.501463,0.376279,0.413057,0.399560,0.464557,0.474501,0.421630,0.619429,0.474985,0.301220,0.393949,0.566667,0.441150,0.530442,0.488145,0.554651,0.428111,0.561950,0.345681,0.476066,0.296168,0.604746,0.618817,0.442825,0.368772,0.549323,0.498805,0.606700,0.404638,0.358977,0.575681,0.492965,0.557893,0.536580,0.247187,0.401213,0.542616,0.440188,0.599723,0.432332,0.537980,0.418554,0.338054,0.567133,0.482591,0.489147,0.563197,0.410624,0.358719,0.250062,0.576885,0.548682,0.426359,0.537810,0.567376,0.480591,0.575526,0.458699,0.541480,0.530139,0.337789,0.635089,0.456230,0.389384,0.487602,0.379183,0.647569,0.454413,0.590516,0.469599,0.237246,0.588732,0.439296,0.630545,0.455130,0.581441,0.273179,0.511954,0.520904,0.489736,0.607144,0.429695,0.436445,0.476415,0.618353,0.400269,0.488077,0.547210,0.538327,0.604316,0.555133,0.271481,0.541646,0.356701,0.645061,0.558032,0.517600,0.598533,0.457237,0.584247,0.526984,0.495596,0.495366,0.478196,0.232793,0.363864,0.312191,0.393976,0.416216,0.515733,0.584997,0.533598,0.412951,0.280737,0.435626,0.631905,0.503600,0.485699,0.604567,0.318957,0.268065,0.471446,0.525485,0.505656,0.520995,0.393966,0.451845,0.544141,0.424716,0.385771,0.382483 
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.225122,0.292184,0.270735,0.375235,0.313213,0.357404,0.370884,0.316202,0.313082,0.324269,0.286656,0.332931,0.401817,0.319764,0.306829,0.250185,0.349296,0.293806,0.352517,0.257402,0.355491,0.327631,0.370741,0.299610,0.420504,0.364933,0.389680,0.483498,0.351675,0.360304,0.414933,0.374057,0.290909,0.447897,0.307336,0.351003,0.360754,0.373910,0.386724,0.283681,0.305948,0.440868,0.253001,0.306245,0.255810,0.318711,0.367249,0.162129,0.421525,0.333487,0.399249,0.465496,0.417442,0.311345,0.315429,0.300816,0.383486,0.362433,0.321678,0.254218,0.339384,0.373335,0.267721,0.312362,0.251879,0.253916,0.415940,0.331186,0.236608,0.332724,0.333870,0.316909,0.290731,0.345728,0.307213,0.405163,0.311681,0.358951,0.393923,0.354899,0.284029,0.437517,0.361688,0.406432,0.281742,0.348384,0.387215,0.515879,0.341426,0.336974,0.330638,0.409085,0.352548,0.312345,0.434347,0.301668,0.250021,0.281507,0.334103,0.346855,0.458710,0.365121,0.373423,0.204655,0.273216,0.473485,0.328357,0.334289,0.308420,0.299513,0.215149,0.259126,0.342368,0.235156,0.324339,0.315758,0.425918,0.383318,0.340218,0.223857,0.331640,0.341786,0.373940,0.318825,0.446606,0.405157,0.246900,0.382704,0.274627,0.375737,0.299351,0.281471,0.358266,0.368216,0.273166,0.315147,0.339110,0.294116,0.390088,0.300067,0.356087,0.356626,0.359559,0.282433,0.410291,0.361203,0.352664,0.246835,0.426948,0.328082,0.255002,0.354077,0.346940,0.405766,0.327535,0.508930,0.345825,0.360860,0.313853,0.383193,0.314808,0.263693,0.316612,0.349998,0.310374,0.307648,0.295002,0.296092,0.330778,0.319401,0.320700,0.288931,0.341308,0.340410,0.304181,0.329704,0.312294,0.392437,0.489165,0.398484,0.377848,0.193614,0.364821,0.237638,0.356385,0.324804,0.388880,0.405388,0.325786,0.433908,0.493817,0.446559,0.337832,0.396331,0.206051,0.354400,0.442716,0.397728,0.468265,0.323536,0.237604,0.319136,0.387321,0.297790,0.509545,0.395329,0.360844,0.372124,0.323200,0.271640,0.251761,0.331208,0.273678,0.344001,0.419794,0.241128 
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.516089,0.585941,0.624329,0.717757,0.531354,0.476171,0.529776,0.369177,0.448327,0.517228,0.488182,0.548994,0.534003,0.467189,0.580550,0.410922,0.758071,0.525335,0.631493,0.601053,0.560070,0.641277,0.583556,0.469683,0.598332,0.399112,0.246964,0.360791,0.432443,0.237802,0.481586,0.479799,0.198253,0.524794,0.566614,0.489622,0.668435,0.443845,0.440186,0.353109,0.336610,0.728680,0.452591,0.675920,0.449580,0.482646,0.482725,0.421907,0.514739,0.301205,0.413451,0.192604,0.451947,0.616500,0.522946,0.430025,0.404487,0.403677,0.595879,0.589404,0.543912,0.531430,0.442491,0.523866,0.573868,0.432698,0.339813,0.471226,0.274292,0.477752,0.474182,0.378465,0.694843,0.450236,0.202760,0.649127,0.440159,0.369048,0.413299,0.545731,0.410328,0.433151,0.270205,0.576560,0.595209,0.368964,0.352454,0.378084,0.454018,0.498255,0.309903,0.573025,0.354594,0.292103,0.396707,0.676209,0.445770,0.529502,0.369551,0.432037,0.473719,0.565810,0.380139,0.427096,0.218848,0.611748,0.602850,0.404449,0.394302,0.542324,0.539190,0.516865,0.625830,0.300034,0.532933,0.471259,0.646744,0.542793,0.261410,0.337602,0.675988,0.417213,0.742030,0.464975,0.456840,0.478148,0.406471,0.594531,0.434824,0.564152,0.745992,0.487971,0.305597,0.265467,0.568400,0.551925,0.523520,0.411182,0.492409,0.504001,0.595799,0.416036,0.512790,0.590818,0.284510,0.690856,0.420531,0.329556,0.462676,0.311645,0.514865,0.309809,0.563094,0.444158,0.160756,0.664089,0.473296,0.635448,0.404575,0.676142,0.268047,0.446241,0.446402,0.468898,0.629021,0.342249,0.506261,0.397876,0.659768,0.332971,0.471941,0.597754,0.452534,0.660563,0.599308,0.416563,0.433011,0.323235,0.598236,0.583456,0.491714,0.736459,0.411363,0.618029,0.412881,0.488112,0.420866,0.527450,0.193409,0.303530,0.302789,0.321192,0.372905,0.453807,0.476859,0.377470,0.440823,0.258213,0.448603,0.586002,0.461769,0.471526,0.666011,0.349026,0.356264,0.350612,0.488826,0.649684,0.588788,0.365496,0.327264,0.495152,0.347890,0.373331,0.383279 
